periodo_parlamentario,periodo_anual,legislatura,descripcion,clean_link,file_name
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0B508771922063BE05258D5100012FFB/$FILE/Asis_y_vot_del_28-11-2025.pdf,5cf32dc4-deb9-5f71-b7a7-99e42bfbc636.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia PROVISIONAL de la sesión del 26-11-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/78DED07A01771F1F05258D4E007C081B/$FILE/Asis_y_vot_del_26-11-2025.pdf,8d109880-dacd-51ad-8df6-21d26a7cdc84.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia PROVISIONAL de la sesión del 25-11-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C95998C23D0C8E5705258D4D007FC991/$FILE/Asis_y_vot_del_25-11-2025.pdf,43d3df91-4f2c-583c-89b8-33d5ed03c29f.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del 20-11-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/90DBC04D7106C97705258D4800654493/$FILE/Asis_y_vot_del_20-11-2025.pdf,933bc37f-dd36-5db5-9246-f12b63789d6a.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del 19-11-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FD64B94EA16C977005258D470078D674/$FILE/Asis_y_vot_del_19-11-2025.pdf,7a4d2be1-4782-5fbb-8072-5388f8c45e1a.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del 6-11-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B73D5FDF1BE3DBEB05258D3A0061FEF8/$FILE/Asis_y_vot_del_6-11-2025.pdf,1143d277-5302-5a3a-acba-1ca4df37eaad.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del 5-11-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1F62EB4B27B3C26C05258D39007A84D8/$FILE/Asis_y_vot_del_5-11-2025.pdf,14a831da-1f47-5405-9e36-0db23c61960e.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del 23-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6F57D314FE6D46CC05258D2C005F2DD0/$FILE/Asis_y_vot_del_23-10-2025.pdf,a90ab077-a704-539b-96fc-d6fc91df3dbd.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 22-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D95BAD75764116E05258D2C00081C52/$FILE/Asis_y_vot_del_22-10-2025.pdf,cf308459-8db8-5e34-9352-4c63b559b756.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 16-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F959FA145412595605258D250064D8D1/$FILE/Asis_y_vot_del_16-10-2025.pdf,ae5c634a-26b6-5ac8-9544-60ae0df44e61.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-10-2025 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7BB69E68B23565C105258D1F00232625/$FILE/Asis_y_vot_del_10-10-2025.pdf,aaf8f003-a271-5ca0-a259-5ceca4de110b.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 9-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A11DBDA777EF9E1605258D1E0060DBC5/$FILE/Asis_y_vot_del_9-10-2025.pdf,188f59f9-9657-5b53-9e09-5f876d8177f5.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 9-10-2025 (Sesión vespertina),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CCB5E6E9413CC79205258D1F00136975/$FILE/Asis_y_vot_del_9-10-2025_nocturna.pdf,8a7fe53a-c811-51d7-a1df-a37b41d08899.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 7-10-2025 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4F9EBA29318F29E505258D1C007DB27E/$FILE/Asis_y_vot_del_7-10-2025.pdf,545ea1a4-83f0-5dd6-ab13-855b5e9600d8.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 2-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E3565D428E951EE505258D17006D4C82/$FILE/Asis_y_vot_del_2-10-2025.pdf,bb932792-fdd9-5bc9-a567-5dfe87b73d58.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 1-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F05737FD24BE5CC405258D160080AEE6/$FILE/Asis_y_vot_del_1-10-2025.pdf,7f101178-34e5-59e7-a71e-81fc62a9a2b3.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2F4E18492E371F1005258D1500820D8F/$FILE/Asis_y_vot_del_30-9-2025.pdf,bdce9c4a-c601-51e3-8f1d-49a4d68df701.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 18-9-2025 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/99DBDB8DE74E95E805258D090071020F/$FILE/Asis_sesión_solemne_18-9-2025.pdf,70925023-1907-5706-afe5-731d87166b69.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 17-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/622E4C2833032FD505258D09000087C5/$FILE/Asis_y_vot_del_17-9-2025.pdf,8415ba8d-c438-51d4-b25a-837c360a78ac.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 11-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/469C50ED6AA4431D05258D02007EBE05/$FILE/Asis_sesión_del_11-9-2025.pdf,486683ca-19b2-5d05-a687-c6674f11da0e.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/864A0C3F7EE3505705258D010079B963/$FILE/Asis_y_vot_del_10-9-2025.pdf,37d031bc-d672-5490-b5c7-0a8bad736487.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 4-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7842EE7A61C8330405258CFB005A6739/$FILE/Asis_y_vot_del_4-9-2025.pdf,4d6158e3-8554-56bb-84e8-23c349ef53e1.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 4-9-2025 (Sesión extraordinaria),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AED5D0E54B0EBDE305258CFB00761DBA/$FILE/Asis_sesión_extraordinaria_4-9-2025.pdf,6d1f9fb6-9713-503d-8732-6de712d6a3d2.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 3-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/16DFA24A32C4DCB305258CFA0082CDD4/$FILE/Asis_y_vot_del_3-9-2025.pdf,8a591875-098f-5f42-b911-108d9764f220.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2B2CA3E4C9256E8E05258CED00610680/$FILE/Asis_y_vot_del_21-8-2025.pdf,acfd167a-9e1f-5c33-a1d7-dbcae6a72f67.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 20-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F13F9369151C84BC05258CED0001D98E/$FILE/Asis_y_vot_del_20-8-2025.pdf,dcbe9cb1-c971-5024-85d3-55d4dd5cec20.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 19-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/40C3FF23E9D7AACE05258CEB00821890/$FILE/Asis_y_vot_del_19-8-2025.pdf,3799e024-1452-57fd-bf28-8810c6b06abf.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7954AD76C57AE9C105258CE6005F25FA/$FILE/Asis_y_vot_del_14-8-2025.pdf,3e4a0fba-a409-55b3-bc11-5144ed33ab27.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 7-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/424C2017D6DAA89C05258CDF007EDBB9/$FILE/Asis_y_vot_del_7-8-2025.pdf,5ac24cd9-9f7e-53d5-a73a-8c55b17bc598.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 1-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8D8E9AF4F2752FB105258CD900814A62/$FILE/Asis_y_vot_1-08-2025.pdf,6532c372-4bed-56bf-9e83-3911e21deb2d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-07-2025 (Sesión Solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F965D2141073EC2C05258CD70057C747/$FILE/Asistencia_del_28-07-2025.pdf,bd596416-2465-5a9c-b7d6-2d02d6cd00fd.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-7-2025 (Instalación de la legislatura 2025-2026),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CC50E9D6C24677CA05258CD700573A96/$FILE/Asistencia_del_27-07-2025.pdf,7d226c8f-defc-599c-bc7a-63a411539dc7.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 26-7-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A0FBFD846DA2770005258CD700571066/$FILE/Asistencia_26-07-2025.pdf,28e229be-3aa2-5eec-a0bd-fb0be87c7cca.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 13-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/784F9617BF5A6D9905258CA8007484CA/$FILE/Asis_y_vot_de_la_sesión_del_13-6-2025.pdf,a7868d19-4362-5f1b-91c8-9da504544314.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 12-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5510AD6FC0ED582A05258CA7007DD8DB/$FILE/Asis_y_vot_de_la_sesión_del_12-6-2025.pdf,2c6d90ba-f946-5581-9869-17581a1a8e1f.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A6147EF5A94B8EF405258CA6005D673A/$FILE/Asis_y_vot_de_la_sesión_del_11-6-2025.pdf,a54b2525-712c-5a89-91e9-ca98babcc220.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4908F574D0CE71A505258CA5007DEC08/$FILE/Asis_y_vot_de_la_sesión_del_10-6-2025.pdf,2b55667f-a81f-5e43-96fd-e5fc8a4fb890.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 5-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5DF5B92BC86D30A605258CA0005BD43B/$FILE/Asis_y_vot_de_la_sesión_del_5-6-2025.pdf,981471ec-7dbe-539c-905d-8f571f9f8f78.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 4-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2747C2148283F58C05258C9F007ACBC7/$FILE/Asis_y_vot_de_la_sesión_del_4-6-2025.pdf,f2eade56-aafb-55e7-bd2b-eb61618f3979.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 22-05-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6B9026E0E33C543805258C92005DA8B4/$FILE/Asis_y_vot_de_la_sesión_del_22-5-2025.pdf,3ccba948-9bae-5533-8eff-79cbb5062299.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21-05-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2BE0B3B64691348005258C91007A421E/$FILE/Asis_y_vot_de_la_sesión_del_21-5-2025.pdf,c5de6aa0-3d22-56e0-80d5-6d4896c92777.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 15-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B85639A6D7A54C1605258C8B005F8CC5/$FILE/Asis_y_vot_de_la_sesión_del_15-5-2025.pdf,b028a276-d53a-50b9-9666-99b5fe885e73.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/14AF3A51996DE39005258C8A005BF5D9/$FILE/Asis_y_vot_de_la_sesión_del_14-5-2025.pdf,3bb11d27-b88c-550a-80dc-96cb8218a150.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 8-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/37F987A79F6B29A005258C8400627A63/$FILE/Asis_y_vot_de_la_sesión_del_8-5-2025.pdf,6cce759e-e471-5e55-b2c2-44e68a6c9fca.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 6-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D60A776511C3F5605258C82007CFF33/$FILE/Asis_y_vot_de_la_sesión_del_6-5-2025.pdf,6b183c2c-4be5-59bb-8fec-e8d957d45c4f.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/67E936FA03BBE5B405258C7C00602CD0/$FILE/Asis_y_vot_de_la_sesión_del_30-4-2025.pdf,09e621bb-7d71-5ecd-9acc-fdca85b9074a.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 29-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7C70D64D8C92E27F05258C7B0082F03D/$FILE/Asis_y_vot_de_la_sesión_del_29-4-2025.pdf,0eeb3503-d61b-505d-a6a4-2fbbdb3a6586.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votación de la sesión del 23-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B64757CA10EFE9D505258C75007D1448/$FILE/Asis_y_vot_de_la_sesión_del_23-4-2025.pdf,6743b17e-a3b2-5d1f-8730-a8106de48cb9.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 16-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FE9920EE8AD5FED605258C6E005826A1/$FILE/Asis_y_vot_de_la_sesión_del_16-4-2025.pdf,66a1e70e-bebb-5bc4-8de3-b33c75899320.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 15-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3614E2EB987B81FF05258C6D0078E33D/$FILE/Asis_y_vot_de_la_sesión_del_15-4-2025.pdf,837a0a18-dc0a-55fd-a95f-780d2df2dd05.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F86F7EA4B3C6DF1D05258C680060FF88/$FILE/Asis_y_vot_de_la_sesión_del_10-4-2025.pdf,d8867f37-d70b-573f-b3c1-c74dc3c86f3e.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 9-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D8925F935112CABA05258C680060E08D/$FILE/Asis_y_vot_de_la_sesión_del_9-4-2025.pdf,c604c7c7-1021-55c5-99c9-b28a511ab7f6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 3-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CF1CCC57C098DDFF05258C61005DCB6B/$FILE/Asis_y_vot_de_la_sesión_del_3-4-2025.pdf,f94152bb-900f-50ac-ada4-5bb0ef8eb6f6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 2-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FB75A5250F3F6EC705258C600079A7F3/$FILE/Asis_y_vot_de_la_sesión_del_2-4-2025.pdf,6d9a0c69-4f9c-570e-912c-ac38fe50d6f4.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21-3-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DC2A3CF7C01D9CBA05258C54006533CF/$FILE/Asis_y_vot_de_la_sesión_del_21-3-2025.pdf,ad3ef693-0111-53b3-9a61-28cef8e0f497.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 20-3-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2D606681BA57F40905258C5300619267/$FILE/Asis_y_vot_de_la_sesión_del_20-3-2025.pdf,f0333cbb-24ef-52dd-8cbc-17406699ecc4.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 19-3-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7EFA1DA5B5F6ECEF05258C52007CE883/$FILE/Asis_y_vot_de_la_sesión_del_19-3-2025.pdf,b32bd516-412b-5491-8bbd-83f75ee1395b.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 13-3-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8C8FCB1CB48D0BC905258C4C0061CE81/$FILE/Asis_y_vot_de_la_sesión_del_13-3-2025.pdf,f5d5f0ab-811e-578b-a8a4-a3b16be5eb64.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 12-3-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/770C8995BE47AEAF05258C4B00778D8C/$FILE/Asis_y_vot_de_la_sesión_del__12-3-2025.pdf,01f9f43c-0290-529c-aa13-efff34299b28.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 6-03-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3DFB9D734347465105258C45005C5AC9/$FILE/Asis_y_vot_de_la_sesión_del_6-3-2025.pdf,37570efb-37c5-52bc-9896-d3137cfe7295.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 13-12-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5DA566CD7F78124C05258BF20057DE04/$FILE/Asis_y_vot_de_la_sesión_del_13-12-2024.pdf,30a4dcc8-db15-50e9-934c-a688928757bb.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 12-12-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BF54FAEC083BBAB605258BF100600304/$FILE/Asis_y_vot_de_la_sesión_del_12-12-2024.pdf,687f926e-be9a-5835-8e79-54a4475aaa4c.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-12-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0FDF31DF1706AF1105258BF00060404D/$FILE/Asis_y_vot_de_la_sesión_del_11-12-2024.pdf,ca259fb8-94d5-5eed-8c1f-e6db1fc0effc.pdf
